Identifier,Title,Description,Award Date,Amount Awarded,Funding Org:Identifier,Funding Org:Name,DocumentWeight
360G-blf-0030076485,"World in One City, celebrating World Thinking Day in Liverpool 2008","This branch of Girlguiding UK will use an award to host a series of artistic and cultural workshops including dance, music making, creative arts and film making. This project will bring together 6100 girls and young women from across the UK to a venue in Liverpool where the professionally-led workshops will be held. The one-day event will also give the girls the opportunity to take part in a finale performance.",2008-02-04,10000.0,360G-blf,The Big Lottery Fund,0.0231786245927
360G-blf-A4E_3_010115906,music & dance from around the world,"A multi-cultural music and dance arts festival with interactive performances, workshops and games for children and adults.",2004-06-03,4000.0,360G-blf,The Big Lottery Fund,0.0231619586956
360G-blf-0030038614,Stiperstock 2006,"Stiperstock 2006 will be a family friendly music day giving local bands and musicians the opportunity to perform on a purpose built festival stage. Apart from the music on stage, there will be walkabout music, dance workshops, side shows and stalls for local arts and crafts. The finale will be a fireworks show.",2006-07-27,5000.0,360G-blf,The Big Lottery Fund,0.023137592773
360G-blf-A4E_3_010150777,Multi-cultural arts festival,"Mascalls School will be able to organise and host a multi cultural arts festival with help from a Lottery award.  The event will be free for everyone and will include music from around the world, poetry, art, film shows and live performances.  The school will be working in partnership with lots of local groups including Borough Arts Forum, Kent Youth and Community Service and voluntary organisations.  Artist led workshops will be held throughout the day and the results performed live on the community stage.",2005-03-22,5000.0,360G-blf,The Big Lottery Fund,0.0231087018055
360G-blf-0030043991,St Leonard's Festival,"With help from a Lottery grant Gensing and Central St Leonards Community Forum will organise a day long community street festival. The aim of the day is to bring together residents from this very culturally diverse community to improve understanding of each others lives. Events on the day will include street arts, a giant 'cook out', stalls, cultural displays involving music, dance and costume, workshops and craft demonstrations.",2006-02-16,5000.0,360G-blf,The Big Lottery Fund,0.0230644992202
360G-blf-0030078052,Winfest,"Winfest are a community based group that work to promote live music and the arts. They will use an award to hold two nights of live music to showcase local bands alongside professional musicians. The group will hold an afternoon of music workshops open to all, to offer families a range of music, dance and song writing activities.",2008-07-29,7000.0,360G-blf,The Big Lottery Fund,0.0230612453603
360G-blf-A4E_3_010115111,The Great Mon-Jam 2004 - samba dance workshops,"This arts group will build upon the success of its annual music, arts and crafts fair, centred around African culture.  New dance workshops will be run, encouraging local people to try a new activity and develop new skill and creativity.  This will culminate in a performance of Samba and African dance at the event.",2004-05-21,1500.0,360G-blf,The Big Lottery Fund,0.0230560422176
360G-blf-A4E_3_010118512,Peace One Day Music Festival,"This group raises the profile of local young people by campaigning for improved facilities, organising community events, tackling difficult issues and promoting positive citizenship in the community. It will use funding to run a weekend of music, focusing on young people's talent with a theme of 'Peace One Day', linking with the UN's International Day of Peace. It will feature a wide variety of styles to suit all ages and tastes and include workshops on music and the arts.",2004-06-23,4950.0,360G-blf,The Big Lottery Fund,0.02305009008
360G-blf-A4E_3_010118703,Participation at Local Music Festival,"Ths new group will, with the award, take part in the Clitheroe Music Festival which will increase local awareness of the group and help to recruit new members.  Following the festival it will run workshops for beginners where a professional musician will instruct new and existing participants using traditional instruments and global rhythms including dance and song.",2004-06-23,3140.0,360G-blf,The Big Lottery Fund,0.0229878287315
360G-blf-A4E_3_010121290,Events to celebrate the Sikh Holy Scripture,The project will provide a series of events to celebrate the major festival of the 400th anniversary of the compilation of Adi Granth. Events will include music workshops for different age groups culminating in a performance. There will also be flag making and flower arranging workshops and lectures in the historical and heritage aspects of the musical instruments.,2004-06-18,5000.0,360G-blf,The Big Lottery Fund,0.0229864204828
360G-blf-0030042916,Song Festival and Workshops,"A project to hold workshops for music, dance and song writing for young girls and women to hold a song festival by this group in Kensington and Chelsea, London.",2006-08-10,9990.0,360G-blf,The Big Lottery Fund,0.0229626151877
360G-blf-0030044575,To hold all day workshops,All day workshops for disadvantaged groups will be run in conjunction with free tickets to the concerts.,2006-03-30,5000.0,360G-blf,The Big Lottery Fund,0.0229189951778
360G-blf-0030032466,Events and workshops,"The organisation has been recently set up to encourage participation in music and arts performances by lesbian, gay, bisexual and transgender people. The project is to hold a monthly open-mic event and weekly musical workshops. These will allow people to share skills and experience and to perform in front of an audience. The award is for publicity, PA system, volunteer expenses, venue hire, decoration and materials.",2005-02-11,5000.0,360G-blf,The Big Lottery Fund,0.0228884879322
360G-blf-0030134804,Youth Festival,"The project is to provide a ""youth festival day"", activities will include DJ workshops, skateboarding, art workshops, breakdancing, ASBO workshops, substance missuse workshops and an information stand.",2007-05-14,4887.0,360G-blf,The Big Lottery Fund,0.0228864611404
360G-blf-0031010336,Carnival Arts Workshops for Hampshire,Not Available,2014-06-18,10000.0,360G-blf,The Big Lottery Fund,0.0228351785269
360G-blf-A4E_3_010135718,Moonraking Moonraking - 21st Birthday Celebration,The group holds an annual community festival based on the local Moonraking legend. They will use the award to extend the event to more people and offer different workshops for the festival's 21st anniversary.,2004-10-20,4375.0,360G-blf,The Big Lottery Fund,0.0227925539794
360G-blf-A4E_3_010133600,Workshops,This new group promote drama and entertaining theatre. The award will pay for a series of workshops run by a professional actor. 40 workshops.,2004-10-01,2000.0,360G-blf,The Big Lottery Fund,0.0227884693449
